"Fecha","Codigo","Concepto","Tipo","Documento","Oficina","Monto","Saldo"
16/01/2025,"001055","10828557-SINOBALSA SA-PT-TURNOS TERCON 6","D","0028866480","AG. NORTE","271.26","154,154.18"
16/01/2025,"001055","10828481-SINOBALSA SA-PT-737 VERA PABLO","D","0028872232","AG. NORTE","1,625.10","154,425.44"
16/01/2025,"001055","10828519-SINOBALSA SA-PT-PORTEO 6X4 0 28","D","0028865951","AG. NORTE","792.61","156,050.54"
15/01/2025,"001055","10756338-COSTO IVA CASH-PT-099323326900","D","0002540466","AG. NORTE","0.05","156,843.15"
15/01/2025,"001055","10756338-COSTO OPER CASH-PT-099323326900","D","0002541186","AG. NORTE","0.36","156,843.20"
15/01/2025,"001055","10755748-COSTO IVA CASH-PT-099323326900","D","0002540239","AG. NORTE","0.05","156,843.56"
15/01/2025,"001055","10755748-COSTO OPER CASH-PT-099323326900","D","0002540931","AG. NORTE","0.36","156,843.61"
15/01/2025,"001055","10754533-COSTO IVA CASH-PT-099323326900","D","0002540026","AG. NORTE","0.05","156,843.97"
15/01/2025,"001055","10754533-COSTO OPER CASH-PT-099323326900","D","0002539115","AG. NORTE","0.36","156,844.02"
15/01/2025,"001055","10754378-COSTO IVA CASH-PT-099323326900","D","0002538999","AG. NORTE","0.05","156,844.38"
15/01/2025,"001055","10754378-COSTO OPER CASH-PT-099323326900","D","0002539857","AG. NORTE","0.36","156,844.43"
15/01/2025,"001055","10754249-COSTO IVA CASH-PT-099323326900","D","0002538873","AG. NORTE","0.05","156,844.79"
15/01/2025,"001055","10754249-COSTO OPER CASH-PT-099323326900","D","0002539723","AG. NORTE","0.36","156,844.84"
15/01/2025,"001055","10754178-COSTO IVA CASH-PT-099323326900","D","0002539643","AG. NORTE","0.05","156,845.20"
15/01/2025,"001055","10754178-COSTO OPER CASH-PT-099323326900","D","0002539595","AG. NORTE","0.36","156,845.25"
15/01/2025,"001055","10754116-COSTO IVA CASH-PT-099323326900","D","0002539533","AG. NORTE","0.05","156,845.61"
15/01/2025,"001055","10754116-COSTO OPER CASH-PT-099323326900","D","0002538588","AG. NORTE","0.36","156,845.66"
14/01/2025,"001055","10754249-SINOBALSA SA-PT-735 ROBLES SAND","D","0042169083","AG. NORTE","1,470.91","156,846.02"
14/01/2025,"001055","10755748-SINOBALSA SA-PT-INTERQUIMEC 14E","D","0042058708","AG. NORTE","5,034.70","158,316.93"
14/01/2025,"001055","10754533-SINOBALSA SA-PT-LOGIC F1377 TRA","D","0042063093","AG. NORTE","2,435.40","163,351.63"
14/01/2025,"001055","10756338-SINOBALSA SA-PT-KIM PGO PRESTAM","D","0042062871","AG. NORTE","2,000.00","165,787.03"
14/01/2025,"001055","10754378-SINOBALSA SA-PT-736 CHICHANDE A","D","0042058217","AG. NORTE","753.46","167,787.03"
14/01/2025,"001055","10754178-SINOBALSA SA-PT-734 CHICHANDE A","D","0042062336","AG. NORTE","2,803.79","168,540.49"
14/01/2025,"001055","10754116-SINOBALSA SA-PT-733 VERA PABLO","D","0042057730","AG. NORTE","1,778.98","171,344.28"
14/01/2025,"001055","10710581-COSTO IVA CASH-PT-099323326900","D","0003139173","AG. NORTE","0.05","173,123.26"
14/01/2025,"001055","10710581-COSTO OPER CASH-PT-099323326900","D","0003139095","AG. NORTE","0.36","173,123.31"
14/01/2025,"001055","10708688-COSTO IVA CASH-PT-099323326900","D","0003138909","AG. NORTE","0.05","173,123.67"
14/01/2025,"001055","10708688-COSTO OPER CASH-PT-099323326900","D","0003141185","AG. NORTE","0.36","173,123.72"
14/01/2025,"001055","10708594-COSTO IVA CASH-PT-099323326900","D","0003138548","AG. NORTE","0.05","173,124.08"
14/01/2025,"001055","10708594-COSTO OPER CASH-PT-099323326900","D","0003140849","AG. NORTE","0.36","173,124.13"
14/01/2025,"001055","10708483-COSTO IVA CASH-PT-099323326900","D","0003140530","AG. NORTE","0.05","173,124.49"
14/01/2025,"001055","10708483-COSTO OPER CASH-PT-099323326900","D","0003138108","AG. NORTE","0.36","173,124.54"
14/01/2025,"001055","10708428-COSTO IVA CASH-PT-099323326900","D","0003140181","AG. NORTE","0.05","173,124.90"
14/01/2025,"001055","10708428-COSTO OPER CASH-PT-099323326900","D","0003137762","AG. NORTE","0.36","173,124.95"
14/01/2025,"001055","10708350-COSTO IVA CASH-PT-099323326900","D","0003137507","AG. NORTE","0.05","173,125.31"
14/01/2025,"001055","10708350-COSTO OPER CASH-PT-099323326900","D","0003139756","AG. NORTE","0.36","173,125.36"
14/01/2025,"001055","10708276-COSTO IVA CASH-PT-099323326900","D","0003139479","AG. NORTE","0.05","173,125.72"
14/01/2025,"001055","10708276-COSTO OPER CASH-PT-099323326900","D","0003139405","AG. NORTE","0.36","173,125.77"
13/01/2025,"001055","10710581-SINOBALSA SA-PT-TUVAL F250851","D","0123454809","AG. NORTE","188.14","173,126.13"
13/01/2025,"001055","10708350-SINOBALSA SA-PT-728 VERA PABLOF","D","0123453775","AG. NORTE","1,886.55","173,314.27"
13/01/2025,"001055","10708688-SINOBALSA SA-PT-PORTEO 2X40 ZIM","D","0123452705","AG. NORTE","284.53","175,200.82"
13/01/2025,"001055","10708276-SINOBALSA SA-PT-726 TORRES CARL","D","0123452583","AG. NORTE","1,944.67","175,485.35"
13/01/2025,"001055","10708428-SINOBALSA SA-PT-729 CUJILAN JOS","D","0123452556","AG. NORTE","2,506.44","177,430.02"
13/01/2025,"001055","10708483-SINOBALSA SA-PT-730 CUJILAN JOS","D","0123452432","AG. NORTE","2,217.66","179,936.46"
13/01/2025,"001055","10708594-SINOBALSA SA-PT-731 CUJILAN JOS","D","0123453746","AG. NORTE","2,036.65","182,154.12"
13/01/2025,"001055","10645631-COSTO IVA CASH-PT-099323326900","D","0002303725","AG. NORTE","0.05","184,190.77"
13/01/2025,"001055","10645631-COSTO OPER CASH-PT-099323326900","D","0002303688","AG. NORTE","0.36","184,190.82"
10/01/2025,"001055","10645631-SINOBALSA SA-PT-TURNO 2X40 ZIMU","D","0022562356","AG. NORTE","97.24","184,191.18"
10/01/2025,"001045","S0650100D34B01-JIANGSU SINO NEW-GIRO EXT","C","0020230509","AG. NORTE","176,400.00","184,288.42"
10/01/2025,"001055","10626833-COSTO IVA CASH-PT-099323326900","D","0002570894","AG. NORTE","0.05","7,888.42"
10/01/2025,"001055","10626833-COSTO OPER CASH-PT-099323326900","D","0002570851","AG. NORTE","0.36","7,888.47"
10/01/2025,"001055","10626561-COSTO IVA CASH-PT-099323326900","D","0002570660","AG. NORTE","0.05","7,888.83"
10/01/2025,"001055","10626561-COSTO OPER CASH-PT-099323326900","D","0002570600","AG. NORTE","0.36","7,888.88"
10/01/2025,"001055","10611128-COSTO IVA CASH-PT-099323326900","D","0002570532","AG. NORTE","0.05","7,889.24"
10/01/2025,"001055","10611128-COSTO OPER CASH-PT-099323326900","D","0002570501","AG. NORTE","0.36","7,889.29"
10/01/2025,"001055","10611023-COSTO IVA CASH-PT-099323326900","D","0002570388","AG. NORTE","0.05","7,889.65"
10/01/2025,"001055","10611023-COSTO OPER CASH-PT-099323326900","D","0002568154","AG. NORTE","0.36","7,889.70"
10/01/2025,"001055","10610545-COSTO IVA CASH-PT-099323326900","D","0002568005","AG. NORTE","0.05","7,890.06"
10/01/2025,"001055","10610545-COSTO OPER CASH-PT-099323326900","D","0002569455","AG. NORTE","0.36","7,890.11"
10/01/2025,"001055","10610464-COSTO IVA CASH-PT-099323326900","D","0002567853","AG. NORTE","0.05","7,890.47"
10/01/2025,"001055","10610464-COSTO OPER CASH-PT-099323326900","D","0002567817","AG. NORTE","0.36","7,890.52"
10/01/2025,"001055","10610178-COSTO IVA CASH-PT-099323326900","D","0002567717","AG. NORTE","0.05","7,890.88"
10/01/2025,"001055","10610178-COSTO OPER CASH-PT-099323326900","D","0002569084","AG. NORTE","0.36","7,890.93"
10/01/2025,"001055","10607531-COSTO IVA CASH-PT-099323326900","D","0002567581","AG. NORTE","0.05","7,891.29"
10/01/2025,"001055","10607531-COSTO OPER CASH-PT-099323326900","D","0002567542","AG. NORTE","0.36","7,891.34"
10/01/2025,"001055","10606483-COSTO IVA CASH-PT-099323326900","D","0002567421","AG. NORTE","0.05","7,891.70"
10/01/2025,"001055","10606483-COSTO OPER CASH-PT-099323326900","D","0002568720","AG. NORTE","0.36","7,891.75"
10/01/2025,"001055","10606137-COSTO IVA CASH-PT-099323326900","D","0002568576","AG. NORTE","0.05","7,892.11"
10/01/2025,"001055","10606137-COSTO OPER CASH-PT-099323326900","D","0002567239","AG. NORTE","0.36","7,892.16"
10/01/2025,"001055","10590984-COSTO IVA CASH-PT-099323326900","D","0002567009","AG. NORTE","0.05","7,892.52"
10/01/2025,"001055","10590984-COSTO OPER CASH-PT-099323326900","D","0002568217","AG. NORTE","0.36","7,892.57"
10/01/2025,"001055","10582266-COSTO IVA CASH-PT-099323326900","D","0002566869","AG. NORTE","0.05","7,892.93"
10/01/2025,"001055","10582266-COSTO OPER CASH-PT-099323326900","D","0002566823","AG. NORTE","0.36","7,892.98"
10/01/2025,"001055","10524403-COSTO IVA CASH-PT-099323326900","D","0002566723","AG. NORTE","0.05","7,893.34"
10/01/2025,"001055","10524403-COSTO OPER CASH-PT-099323326900","D","0002566679","AG. NORTE","0.36","7,893.39"
09/01/2025,"001055","10626833-SINOBALSA SA-PT-ZUKALO F694860","D","0055131872","AG. NORTE","749.68","7,893.75"
09/01/2025,"001055","10626561-SINOBALSA SA-PT-interquimiec 9E","D","0055126320","AG. NORTE","2,517.35","8,643.43"
09/01/2025,"001055","10611023-SINOBALSA SA-PT-NOLIMIT SERVICE","D","0025502311","AG. NORTE","30.80","11,160.78"
09/01/2025,"001055","10611128-SINOBALSA SA-PT-LUZ  F 07099900","D","0025441195","AG. NORTE","6,646.46","11,191.58"
09/01/2025,"001055","10610545-SINOBALSA SA-PT-AEROBALSA ANT","D","0023237959","AG. NORTE","25,000.00","17,838.04"
09/01/2025,"001055","10610178-SINOBALSA SA-PT-CONDOR","D","0023243818","AG. NORTE","50,000.00","42,838.04"
09/01/2025,"001055","10610464-SINOBALSA SA-PT-CONDOR PRESTAMO","D","0023237643","AG. NORTE","50,000.00","92,838.04"
09/01/2025,"001055","10607531-SINOBALSA SA-PT-725 VERA PABLO","D","0020362273","AG. NORTE","1,707.12","142,838.04"
09/01/2025,"001055","10582266-SINOBALSA SA-PT-AEROBALSAEXPORT","D","0018293184","AG. NORTE","10,734.80","144,545.16"
09/01/2025,"001055","10606483-SINOBALSA SA-PT-724 MEDINA JOSE","D","0018293057","AG. NORTE","1,201.60","155,279.96"
09/01/2025,"001055","10606137-SINOBALSA SA-PT-ROBLES EDUARDO","D","0018292681","AG. NORTE","116.70","156,481.56"
09/01/2025,"001055","10590984-SINOBALSA SA-PT-ALCANCE F107435","D","0018292503","AG. NORTE","99.63","156,598.26"
09/01/2025,"001055","10524403-SINOBALSA SA-PT-FRANK DEVOLUCIO","D","0017169565","AG. NORTE","20,000.00","156,697.89"
09/01/2025,"001045","S065009043C301-JIANGSU SINO NEW-GIRO EXT","C","0017055066","AG. NORTE","176,400.00","176,697.89"
09/01/2025,"001055","10582168-COSTO IVA CASH-PT-099323326900","D","0002365392","AG. NORTE","0.05","297.89"
09/01/2025,"001055","10582168-COSTO OPER CASH-PT-099323326900","D","0002365325","AG. NORTE","0.36","297.94"
09/01/2025,"001055","10567968-COSTO IVA CASH-PT-099323326900","D","0002365206","AG. NORTE","0.05","298.30"
09/01/2025,"001055","10567968-COSTO OPER CASH-PT-099323326900","D","0002364194","AG. NORTE","0.36","298.35"
09/01/2025,"001055","10552537-COSTO IVA CASH-PT-099323326900","D","0002365090","AG. NORTE","0.11","298.71"
09/01/2025,"001055","10552537-COSTO OPER CASH-PT-099323326900","D","0002365054","AG. NORTE","0.71","298.82"
09/01/2025,"001055","10552242-COSTO IVA CASH-PT-099323326900","D","0002363964","AG. NORTE","0.75","299.53"
09/01/2025,"001055","10552242-COSTO OPER CASH-PT-099323326900","D","0002364909","AG. NORTE","4.99","300.28"
08/01/2025,"001055","10582168-SINOBALSA SA-PT-AEROBALSAEXPORT","D","0040134641","AG. NORTE","15,000.00","305.27"
08/01/2025,"001045","TRANSFERENCIA INTERNET","C","0039947194","AG. NORTE","7,000.00","15,305.27"
08/01/2025,"001055","10567968-SINOBALSA SA-PT-PORTEO 4X40 ZIM","D","0013181060","AG. NORTE","568.75","8,305.27"
08/01/2025,"001055","10552537-COSTO IVA CASH-PT-099323326900","D","0002357039","AG. NORTE","0.05","8,874.02"
08/01/2025,"001055","10552537-COSTO OPER CASH-PT-099323326900","D","0002357008","AG. NORTE","0.36","8,874.07"
08/01/2025,"001055","10552242-COSTO IVA CASH-PT-099323326900","D","0002356857","AG. NORTE","2.67","8,874.43"
08/01/2025,"001055","10552242-COSTO OPER CASH-PT-099323326900","D","0002355565","AG. NORTE","17.83","8,877.10"
08/01/2025,"001055","10545501-COSTO IVA CASH-PT-099323326900","D","0002355433","AG. NORTE","0.05","8,894.93"
08/01/2025,"001055","10545501-COSTO OPER CASH-PT-099323326900","D","0002355384","AG. NORTE","0.36","8,894.98"
08/01/2025,"001055","10524488-COSTO IVA CASH-PT-099323326900","D","0002356546","AG. NORTE","0.05","8,895.34"
08/01/2025,"001055","10524488-COSTO OPER CASH-PT-099323326900","D","0002356524","AG. NORTE","0.36","8,895.39"
08/01/2025,"001055","10524214-COSTO IVA CASH-PT-099323326900","D","0002356428","AG. NORTE","0.05","8,895.75"
08/01/2025,"001055","10524214-COSTO OPER CASH-PT-099323326900","D","0002356397","AG. NORTE","0.36","8,895.80"
08/01/2025,"001055","10523890-COSTO IVA CASH-PT-099323326900","D","0002354988","AG. NORTE","0.05","8,896.16"
08/01/2025,"001055","10523890-COSTO OPER CASH-PT-099323326900","D","0002354929","AG. NORTE","0.36","8,896.21"
08/01/2025,"001055","10511510-COSTO IVA CASH-PT-099323326900","D","0002356115","AG. NORTE","0.05","8,896.57"
08/01/2025,"001055","10511510-COSTO OPER CASH-PT-099323326900","D","0002354786","AG. NORTE","0.36","8,896.62"
08/01/2025,"001055","10511469-COSTO IVA CASH-PT-099323326900","D","0002355968","AG. NORTE","0.05","8,896.98"
08/01/2025,"001055","10511469-COSTO OPER CASH-PT-099323326900","D","0002354540","AG. NORTE","0.36","8,897.03"
08/01/2025,"001055","10511420-COSTO IVA CASH-PT-099323326900","D","0002354427","AG. NORTE","0.05","8,897.39"
08/01/2025,"001055","10511420-COSTO OPER CASH-PT-099323326900","D","0002354387","AG. NORTE","0.36","8,897.44"
07/01/2025,"001055","10552537-SINOBALSA SA-PT-ROL DE 3TRAB","D","0048951114","AG. NORTE","150.00","8,897.80"
07/01/2025,"001055","10552242-SINOBALSA SA-PT-ROL DIC31 DIFER","D","0048950418","AG. NORTE","8,580.91","9,047.80"
07/01/2025,"001055","10545501-SINOBALSA SA-PT-PORTEO 1X40 ZIM","D","0043337561","AG. NORTE","150.06","17,628.71"
07/01/2025,"001055","10518906-COSTO IVA CASH-PT-099323326900","D","0003140224","AG. NORTE","0.05","17,778.77"
07/01/2025,"001055","10518906-COSTO OPER CASH-PT-099323326900","D","0003143408","AG. NORTE","0.36","17,778.82"
07/01/2025,"001055","10514735-COSTO IVA CASH-PT-099323326900","D","0003139810","AG. NORTE","0.05","17,779.18"
07/01/2025,"001055","10514735-COSTO OPER CASH-PT-099323326900","D","0003143014","AG. NORTE","0.36","17,779.23"
07/01/2025,"001055","10495583-COSTO IVA CASH-PT-099323326900","D","0003139277","AG. NORTE","0.05","17,779.59"
07/01/2025,"001055","10495583-COSTO OPER CASH-PT-099323326900","D","0003142480","AG. NORTE","0.36","17,779.64"
07/01/2025,"001055","10495498-COSTO IVA CASH-PT-099323326900","D","0003142126","AG. NORTE","0.05","17,780.00"
07/01/2025,"001055","10495498-COSTO OPER CASH-PT-099323326900","D","0003142045","AG. NORTE","0.36","17,780.05"
07/01/2025,"001055","10495399-COSTO IVA CASH-PT-099323326900","D","0003138456","AG. NORTE","0.05","17,780.41"
07/01/2025,"001055","10495399-COSTO OPER CASH-PT-099323326900","D","0003141711","AG. NORTE","0.36","17,780.46"
07/01/2025,"001055","10489290-COSTO IVA CASH-PT-099323326900","D","0003141422","AG. NORTE","0.05","17,780.82"
07/01/2025,"001055","10489290-COSTO OPER CASH-PT-099323326900","D","0003137993","AG. NORTE","0.36","17,780.87"
07/01/2025,"001055","10487717-COSTO IVA CASH-PT-099323326900","D","0003141050","AG. NORTE","0.05","17,781.23"
07/01/2025,"001055","10487717-COSTO OPER CASH-PT-099323326900","D","0003140965","AG. NORTE","0.36","17,781.28"
07/01/2025,"001055","10439591-COSTO IVA CASH-PT-099323326900","D","0003140670","AG. NORTE","0.05","17,781.64"
07/01/2025,"001055","10439591-COSTO OPER CASH-PT-099323326900","D","0003137207","AG. NORTE","0.36","17,781.69"
07/01/2025,"001055","10524488-SINOBALSA SA-PT-SUELDO ENERO MA","D","0000771095","AG. NORTE","700.00","17,782.05"
07/01/2025,"001055","10524214-SINOBALSA SA-PT-AEROBALSAEXPORT","D","0000766256","AG. NORTE","16,377.34","18,482.05"
07/01/2025,"001055","10523890-SINOBALSA SA-PT-prestamo condor","D","0000761199","AG. NORTE","70,000.00","34,859.39"
06/01/2025,"001055","10518906-SINOBALSA SA-PT-INTERQUIMEC 6EN","D","0282827944","AG. NORTE","2,517.35","104,859.39"
06/01/2025,"001055","10495498-SINOBALSA SA-PT-703 LOPEZ DANNY","D","0282827577","AG. NORTE","1,052.99","107,376.74"
06/01/2025,"001055","10514735-SINOBALSA SA-PT-L015 ALAVA GLAD","D","0282820763","AG. NORTE","847.04","108,429.73"
06/01/2025,"001055","10495399-SINOBALSA SA-PT-SIN 700 GARCIA","D","0282827350","AG. NORTE","1,846.55","109,276.77"
06/01/2025,"001055","10495583-SINOBALSA SA-PT-705 GARCIA RODO","D","0282827226","AG. NORTE","1,577.07","111,123.32"
06/01/2025,"001055","10511469-SINOBALSA SA-PT-CERTIFICADOS  4","D","0282606739","AG. NORTE","126.36","112,700.39"
06/01/2025,"001055","10511420-SINOBALSA SA-PT-LOGICST F1354 T","D","0282606322","AG. NORTE","1,019.70","112,826.75"
06/01/2025,"001055","10511510-SINOBALSA SA-PT-TURNO 5X40 ZIMU","D","0282598720","AG. NORTE","243.12","113,846.45"
06/01/2025,"001055","10487717-SINOBALSA SA-PT-TIBA F21821F218","D","0242555495","AG. NORTE","1,524.61","114,089.57"
06/01/2025,"001055","10489290-SINOBALSA SA-PT-CONDOR PRESTAMO","D","0242555042","AG. NORTE","30,000.00","115,614.18"
06/01/2025,"001055","10439591-SINOBALSA SA-PT-TIBA F21819F218","D","0232732851","AG. NORTE","425.51","145,614.18"
06/01/2025,"001045","S0650030D61901-JIANGSU SINO NEW-GIRO EXT","C","0095163607","AG. NORTE","144,000.00","146,039.69"
