"Fecha","Codigo","Concepto","Tipo","Documento","Oficina","Monto","Saldo"
11/09/2024,"001055","7233683-SINOBALSA SA-PT-427 ecuawood f3","D","0001222955","AG. NORTE","3,242.18","4,279.11"
11/09/2024,"001055","7234569-SINOBALSA SA-PT-4416 lopez dann","D","0001223667","AG. NORTE","880.77","7,521.29"
11/09/2024,"001055","7234086-SINOBALSA SA-PT-432 tito pluas","D","0001222948","AG. NORTE","992.27","8,402.06"
11/09/2024,"001055","7230969-SINOBALSA SA-PT-F105 ESTRADA BA","D","0001222870","AG. NORTE","1,570.30","9,394.33"
11/09/2024,"001055","7233164-SINOBALSA SA-PT-420 DORADO ARAN","D","0001222843","AG. NORTE","2,638.56","10,964.63"
11/09/2024,"001055","7234240-SINOBALSA SA-PT-433 gualpa jair","D","0001223514","AG. NORTE","5,244.96","13,603.19"
11/09/2024,"001045","TRANSFERENCIA INTERNET","C","0901844718","AG. NORTE","9,000.00","18,848.15"
10/09/2024,"001055","07212738-COSTO IVA CASH-PT-099323326900","D","0003352290","AG. NORTE","0.05","9,848.15"
10/09/2024,"001055","07212738-COSTO OPER CASH-PT-099323326900","D","0003353077","AG. NORTE","0.36","9,848.20"
09/09/2024,"001055","7212738-SINOBALSA SA-PT-pago 2do agosto","D","0034401202","AG. NORTE","3,303.10","9,848.56"
09/09/2024,"001055","07102369-COSTO IVA CASH-PT-099323326900","D","0002905661","AG. NORTE","0.05","13,151.66"
09/09/2024,"001055","07102369-COSTO OPER CASH-PT-099323326900","D","0002906094","AG. NORTE","0.36","13,151.71"
09/09/2024,"001055","07100770-COSTO IVA CASH-PT-099323326900","D","0002904900","AG. NORTE","0.05","13,152.07"
09/09/2024,"001055","07100770-COSTO OPER CASH-PT-099323326900","D","0002905341","AG. NORTE","0.36","13,152.12"
09/09/2024,"001055","06776152-COSTO IVA CASH-PT-099323326900","D","0002905123","AG. NORTE","0.05","13,152.48"
09/09/2024,"001055","06776152-COSTO OPER CASH-PT-099323326900","D","0002904581","AG. NORTE","0.36","13,152.53"
06/09/2024,"001055","7100770-SINOBALSA SA-PT-C002 CASTRO MIL","D","0004354200","AG. NORTE","524.38","13,152.89"
06/09/2024,"001055","6776152-SINOBALSA SA-PT-422 ESTRADA TEN","D","0004237943","AG. NORTE","1,619.13","13,677.27"
06/09/2024,"001055","7102369-SINOBALSA SA-PT-445 PALOMEQUE G","D","0003968472","AG. NORTE","2,580.69","15,296.40"
06/09/2024,"001055","07131578-COSTO IVA CASH-PT-099323326900","D","0002964366","AG. NORTE","0.05","17,877.09"
06/09/2024,"001055","07131578-COSTO OPER CASH-PT-099323326900","D","0002964304","AG. NORTE","0.36","17,877.14"
06/09/2024,"001055","07131421-COSTO IVA CASH-PT-099323326900","D","0002964102","AG. NORTE","0.05","17,877.50"
06/09/2024,"001055","07131421-COSTO OPER CASH-PT-099323326900","D","0002964045","AG. NORTE","0.36","17,877.55"
06/09/2024,"001055","07131338-COSTO IVA CASH-PT-099323326900","D","0002961906","AG. NORTE","0.05","17,877.91"
06/09/2024,"001055","07131338-COSTO OPER CASH-PT-099323326900","D","0002961842","AG. NORTE","0.36","17,877.96"
06/09/2024,"001055","07131268-COSTO IVA CASH-PT-099323326900","D","0002962603","AG. NORTE","0.05","17,878.32"
06/09/2024,"001055","07131268-COSTO OPER CASH-PT-099323326900","D","0002962530","AG. NORTE","0.36","17,878.37"
06/09/2024,"001055","07131202-COSTO IVA CASH-PT-099323326900","D","0002961432","AG. NORTE","0.05","17,878.73"
06/09/2024,"001055","07131202-COSTO OPER CASH-PT-099323326900","D","0002961378","AG. NORTE","0.36","17,878.78"
06/09/2024,"001055","07130981-COSTO IVA CASH-PT-099323326900","D","0002961152","AG. NORTE","0.05","17,879.14"
06/09/2024,"001055","07130981-COSTO OPER CASH-PT-099323326900","D","0002960994","AG. NORTE","0.36","17,879.19"
06/09/2024,"001055","07130981-COSTO IVA CASH-PT-099323326900","D","0002960821","AG. NORTE","0.16","17,879.55"
06/09/2024,"001055","07130981-COSTO OPER CASH-PT-099323326900","D","0002960710","AG. NORTE","1.07","17,879.71"
06/09/2024,"001055","07130833-COSTO IVA CASH-PT-099323326900","D","0002960516","AG. NORTE","1.23","17,880.78"
06/09/2024,"001055","07130833-COSTO OPER CASH-PT-099323326900","D","0002959600","AG. NORTE","8.20","17,882.01"
06/09/2024,"001055","07130833-COSTO IVA CASH-PT-099323326900","D","0002959440","AG. NORTE","0.05","17,890.21"
06/09/2024,"001055","07130833-COSTO OPER CASH-PT-099323326900","D","0002960209","AG. NORTE","0.36","17,890.26"
06/09/2024,"001055","07130833-COSTO IVA CASH-PT-099323326900","D","0002958924","AG. NORTE","0.16","17,890.62"
06/09/2024,"001055","07130833-COSTO OPER CASH-PT-099323326900","D","0002957969","AG. NORTE","1.07","17,890.78"
06/09/2024,"001055","07101913-COSTO IVA CASH-PT-099323326900","D","0002957799","AG. NORTE","0.05","17,891.85"
06/09/2024,"001055","07101913-COSTO OPER CASH-PT-099323326900","D","0002957743","AG. NORTE","0.36","17,891.90"
05/09/2024,"001045","7130833-SINOBALSA SA-PT-SERV PRESTADOS","C","0043865420","AG. NORTE","221.70","17,892.26"
05/09/2024,"001055","7131578-SINOBALSA SA-PT-SRA KIM DEVOL T","D","0038425358","AG. NORTE","151.20","17,670.56"
05/09/2024,"001055","7131338-SINOBALSA SA-PT-426 MEDINA JOSE","D","0038425916","AG. NORTE","2,087.12","17,821.76"
05/09/2024,"001055","7131268-SINOBALSA SA-PT-425 MEDINA JOSE","D","0038425295","AG. NORTE","2,425.16","19,908.88"
05/09/2024,"001055","7131202-SINOBALSA SA-PT-423 MEDINA JOSE","D","0038423320","AG. NORTE","2,415.39","22,334.04"
05/09/2024,"001055","7130833-SINOBALSA SA-PT-SERV PRESTADOS","D","0038423218","AG. NORTE","7,623.50","24,749.43"
05/09/2024,"001055","7131421-SINOBALSA SA-PT-428 MEDINA JOSE","D","0038422079","AG. NORTE","2,501.43","32,372.93"
05/09/2024,"001055","7130981-SINOBALSA SA-PT-SERV PRESTADOS","D","0038420906","AG. NORTE","1,142.73","34,874.36"
05/09/2024,"001055","7101913-SINOBALSA SA-PT-415 MEDINA JOSE","D","0038421186","AG. NORTE","2,325.85","36,017.09"
05/09/2024,"001055","07102499-COSTO IVA CASH-PT-099323326900","D","0003162057","AG. NORTE","0.05","38,342.94"
05/09/2024,"001055","07102499-COSTO OPER CASH-PT-099323326900","D","0003161772","AG. NORTE","0.36","38,342.99"
05/09/2024,"001055","07102128-COSTO IVA CASH-PT-099323326900","D","0003160779","AG. NORTE","0.05","38,343.35"
05/09/2024,"001055","07102128-COSTO OPER CASH-PT-099323326900","D","0003161560","AG. NORTE","0.36","38,343.40"
05/09/2024,"001055","07101532-COSTO IVA CASH-PT-099323326900","D","0003161344","AG. NORTE","0.05","38,343.76"
05/09/2024,"001055","07101532-COSTO OPER CASH-PT-099323326900","D","0003160424","AG. NORTE","0.36","38,343.81"
05/09/2024,"001055","07101415-COSTO IVA CASH-PT-099323326900","D","0003160184","AG. NORTE","0.05","38,344.17"
05/09/2024,"001055","07101415-COSTO OPER CASH-PT-099323326900","D","0003159983","AG. NORTE","0.36","38,344.22"
05/09/2024,"001055","07101182-COSTO IVA CASH-PT-099323326900","D","0003158886","AG. NORTE","0.05","38,344.58"
05/09/2024,"001055","07101182-COSTO OPER CASH-PT-099323326900","D","0003159635","AG. NORTE","0.36","38,344.63"
05/09/2024,"001055","07100534-COSTO IVA CASH-PT-099323326900","D","0003158507","AG. NORTE","0.05","38,344.99"
05/09/2024,"001055","07100534-COSTO OPER CASH-PT-099323326900","D","0003159370","AG. NORTE","0.36","38,345.04"
05/09/2024,"001055","07100142-COSTO IVA CASH-PT-099323326900","D","0003159180","AG. NORTE","0.05","38,345.40"
05/09/2024,"001055","07100142-COSTO OPER CASH-PT-099323326900","D","0003158184","AG. NORTE","0.36","38,345.45"
05/09/2024,"001055","07099747-COSTO IVA CASH-PT-099323326900","D","0003156952","AG. NORTE","0.05","38,345.81"
05/09/2024,"001055","07099747-COSTO OPER CASH-PT-099323326900","D","0003157912","AG. NORTE","0.36","38,345.86"
05/09/2024,"001055","07099343-COSTO IVA CASH-PT-099323326900","D","0003156747","AG. NORTE","0.05","38,346.22"
05/09/2024,"001055","07099343-COSTO OPER CASH-PT-099323326900","D","0003157661","AG. NORTE","0.36","38,346.27"
05/09/2024,"001055","07099298-COSTO IVA CASH-PT-099323326900","D","0003157486","AG. NORTE","0.05","38,346.63"
05/09/2024,"001055","07099298-COSTO OPER CASH-PT-099323326900","D","0003157389","AG. NORTE","0.36","38,346.68"
05/09/2024,"001055","06781099-COSTO IVA CASH-PT-099323326900","D","0003156287","AG. NORTE","0.05","38,347.04"
05/09/2024,"001055","06781099-COSTO OPER CASH-PT-099323326900","D","0003156217","AG. NORTE","0.36","38,347.09"
05/09/2024,"001055","06780977-COSTO IVA CASH-PT-099323326900","D","0003155965","AG. NORTE","0.05","38,347.45"
05/09/2024,"001055","06780977-COSTO OPER CASH-PT-099323326900","D","0003155890","AG. NORTE","0.36","38,347.50"
05/09/2024,"001055","06780880-COSTO IVA CASH-PT-099323326900","D","0003154827","AG. NORTE","0.05","38,347.86"
05/09/2024,"001055","06780880-COSTO OPER CASH-PT-099323326900","D","0003154770","AG. NORTE","0.36","38,347.91"
05/09/2024,"001055","06780761-COSTO IVA CASH-PT-099323326900","D","0003154536","AG. NORTE","0.05","38,348.27"
05/09/2024,"001055","06780761-COSTO OPER CASH-PT-099323326900","D","0003155330","AG. NORTE","0.36","38,348.32"
05/09/2024,"001055","06780656-COSTO IVA CASH-PT-099323326900","D","0003155072","AG. NORTE","0.05","38,348.68"
05/09/2024,"001055","06780656-COSTO OPER CASH-PT-099323326900","D","0003154171","AG. NORTE","0.36","38,348.73"
05/09/2024,"001055","06780584-COSTO IVA CASH-PT-099323326900","D","0003153802","AG. NORTE","0.05","38,349.09"
05/09/2024,"001055","06780584-COSTO OPER CASH-PT-099323326900","D","0003153728","AG. NORTE","0.36","38,349.14"
05/09/2024,"001055","06780426-COSTO IVA CASH-PT-099323326900","D","0003152709","AG. NORTE","0.05","38,349.50"
05/09/2024,"001055","06780426-COSTO OPER CASH-PT-099323326900","D","0003153427","AG. NORTE","0.36","38,349.55"
05/09/2024,"001055","06777821-COSTO IVA CASH-PT-099323326900","D","0003152512","AG. NORTE","0.05","38,349.91"
05/09/2024,"001055","06777821-COSTO OPER CASH-PT-099323326900","D","0003153187","AG. NORTE","0.36","38,349.96"
04/09/2024,"001045","6780761-SINOBALSA SA-PT-428 MEDINA JOSE","C","0070205456","AG. NORTE","2,501.43","38,350.32"
04/09/2024,"001045","6781099-SINOBALSA SA-PT-425 MEDINA JOSE","C","0070203951","AG. NORTE","2,425.16","35,848.89"
04/09/2024,"001045","6780880-SINOBALSA SA-PT-423 MEDINA JOSE","C","0070204296","AG. NORTE","2,415.39","33,423.73"
04/09/2024,"001045","6780977-SINOBALSA SA-PT-426 MEDINA JOSE","C","0070201960","AG. NORTE","2,087.12","31,008.34"
04/09/2024,"001055","7102128-SINOBALSA SA-PT-434 LEON QUINTO","D","0057576988","AG. NORTE","2,632.07","28,921.22"
04/09/2024,"001055","6780880-SINOBALSA SA-PT-423 MEDINA JOSE","D","0057574808","AG. NORTE","2,415.39","31,553.29"
04/09/2024,"001055","7101415-SINOBALSA SA-PT-438 PALOMEQUE G","D","0057427300","AG. NORTE","2,532.43","33,968.68"
04/09/2024,"001055","7101182-SINOBALSA SA-PT-432 PLUAS TITO","D","0057388806","AG. NORTE","992.27","36,501.11"
04/09/2024,"001055","7100534-SINOBALSA SA-PT-436 PALOMEQUE G","D","0057388198","AG. NORTE","2,616.89","37,493.38"
04/09/2024,"001055","7101532-SINOBALSA SA-PT-437 PALOMEQUE G","D","0057389019","AG. NORTE","2,407.14","40,110.27"
04/09/2024,"001055","6780977-SINOBALSA SA-PT-426 MEDINA JOSE","D","0057379705","AG. NORTE","2,087.12","42,517.41"
04/09/2024,"001055","6781099-SINOBALSA SA-PT-425 MEDINA JOSE","D","0057378752","AG. NORTE","2,425.16","44,604.53"
04/09/2024,"001055","6780761-SINOBALSA SA-PT-428 MEDINA JOSE","D","0057378529","AG. NORTE","2,501.43","47,029.69"
04/09/2024,"001055","6780426-SINOBALSA SA-PT-421 VERDESOTO J","D","0057378436","AG. NORTE","1,228.84","49,531.12"
04/09/2024,"001045","07102888-CONDOREXPLOTAR-PT-099323326900","C","0053225104","AG. NORTE","50,000.00","50,759.96"
04/09/2024,"001055","7099298-SINOBALSA SA-PT-L004 VERDESOTO","D","0053018086","AG. NORTE","160.00","759.96"
04/09/2024,"001055","7102499-SINOBALSA SA-PT-HUANG WENBIN LE","D","0053017881","AG. NORTE","3,000.00","919.96"
04/09/2024,"001055","7099343-SINOBALSA SA-PT-L005 BREILH ALA","D","0053017786","AG. NORTE","719.33","3,919.96"
04/09/2024,"001055","7099747-SINOBALSA SA-PT-L006 VERDESOTO","D","0053017670","AG. NORTE","320.00","4,639.29"
04/09/2024,"001055","7100142-SINOBALSA SA-PT-C003 CHICA KEVI","D","0053018077","AG. NORTE","1,892.00","4,959.29"
04/09/2024,"001055","6777821-SINOBALSA SA-PT-L001 BREILH ALA","D","0053010399","AG. NORTE","576.58","6,851.29"
04/09/2024,"001055","6780584-SINOBALSA SA-PT-L003 LOPEZ EDDY","D","0053009839","AG. NORTE","277.20","7,427.87"
04/09/2024,"001055","6780656-SINOBALSA SA-PT-L002 LOPEZ EDDY","D","0053009659","AG. NORTE","277.20","7,705.07"
