"Fecha","Codigo","Concepto","Tipo","Documento","Oficina","Monto","Saldo"
10/10/2024,"001055","08085977-COSTO OPER CASH-PT-099323326900","D","0002932667","AG. NORTE","0.36","1,457.14"
10/10/2024,"001055","08085620-COSTO IVA CASH-PT-099323326900","D","0002934856","AG. NORTE","0.11","1,457.50"
10/10/2024,"001055","08085620-COSTO OPER CASH-PT-099323326900","D","0002932305","AG. NORTE","0.76","1,457.61"
10/10/2024,"001055","08084723-COSTO IVA CASH-PT-099323326900","D","0002929725","AG. NORTE","0.05","1,458.37"
10/10/2024,"001055","08084723-COSTO OPER CASH-PT-099323326900","D","0002932051","AG. NORTE","0.36","1,458.42"
09/10/2024,"001055","8101607-SINOBALSA SA-PT-L010 VERDESOTO","D","0058531346","AG. NORTE","1,280.00","1,458.78"
09/10/2024,"001055","8102425-SINOBALSA SA-PT-C009 PALOMEQUE","D","0058531279","AG. NORTE","2,114.00","2,738.78"
09/10/2024,"001055","8097647-SINOBALSA SA-PT-KIM DIF PRESTA","D","0058529966","AG. NORTE","25.80","4,852.78"
09/10/2024,"001055","8097578-SINOBALSA SA-PT-KIM DIF PRESTA","D","0058529799","AG. NORTE","218.80","4,878.58"
09/10/2024,"001055","8100856-SINOBALSA SA-PT-LUZ FACTURA 179","D","0058396765","AG. NORTE","5,824.53","5,097.38"
09/10/2024,"001055","8100316-SINOBALSA SA-PT-503 MEDINA JOSE","D","0058396740","AG. NORTE","2,787.77","10,921.91"
09/10/2024,"001055","8100402-SINOBALSA SA-PT-514 MEDINA JOSE","D","0058404035","AG. NORTE","1,781.39","13,709.68"
09/10/2024,"001055","8098370-SINOBALSA SA-PT-521 MOYAN FERNA","D","0058379557","AG. NORTE","2,743.63","15,491.07"
09/10/2024,"001055","8100118-SINOBALSA SA-PT-505 MEDINA JOSE","D","0058387172","AG. NORTE","2,634.16","18,234.70"
09/10/2024,"001055","8098498-SINOBALSA SA-PT-523 CAIZA JEYSO","D","0058379367","AG. NORTE","3,298.93","20,868.86"
09/10/2024,"001055","8099413-SINOBALSA SA-PT-519 GUAMAN MEDA","D","0058379140","AG. NORTE","1,867.05","24,167.79"
09/10/2024,"001055","8099912-SINOBALSA SA-PT-518 MEDINA JOSE","D","0058379030","AG. NORTE","2,364.02","26,034.84"
09/10/2024,"001055","8098688-SINOBALSA SA-PT-520 LOPEZ DANNY","D","0058379010","AG. NORTE","1,419.11","28,398.86"
09/10/2024,"001055","8097044-SINOBALSA SA-PT-479 morales ANG","D","0058378742","AG. NORTE","2,626.86","29,817.97"
09/10/2024,"001330","08085620-SINOBALSA SA        -522 CASTRO F2","D","0051011634","LA PIAZZA","1,900.00","32,444.83"
09/10/2024,"001055","8085977-SINOBALSA SA-PT-DIFERENCIA POZO","D","0037082594","AG. NORTE","500.00","34,344.83"
09/10/2024,"001055","8084723-SINOBALSA SA-PT-516 MORALES ANG","D","0021789744","AG. NORTE","192.98","34,844.83"
09/10/2024,"001055","08056066-COSTO IVA CASH-PT-099323326900","D","0002885513","AG. NORTE","0.05","35,037.81"
09/10/2024,"001055","08056066-COSTO OPER CASH-PT-099323326900","D","0002887595","AG. NORTE","0.36","35,037.86"
09/10/2024,"001055","08055894-COSTO IVA CASH-PT-099323326900","D","0002885334","AG. NORTE","0.05","35,038.22"
09/10/2024,"001055","08055894-COSTO OPER CASH-PT-099323326900","D","0002885287","AG. NORTE","0.36","35,038.27"
09/10/2024,"001055","08048759-COSTO IVA CASH-PT-099323326900","D","0002887248","AG. NORTE","0.05","35,038.63"
09/10/2024,"001055","08048759-COSTO OPER CASH-PT-099323326900","D","0002885085","AG. NORTE","0.36","35,038.68"
09/10/2024,"001055","08047952-COSTO IVA CASH-PT-099323326900","D","0002884909","AG. NORTE","0.05","35,039.04"
09/10/2024,"001055","08047952-COSTO OPER CASH-PT-099323326900","D","0002886991","AG. NORTE","0.36","35,039.09"
09/10/2024,"001055","08062271-COSTO IVA CASH-PT-099323326900","D","0002886842","AG. NORTE","0.05","35,039.45"
09/10/2024,"001055","08062271-COSTO OPER CASH-PT-099323326900","D","0002886795","AG. NORTE","0.36","35,039.50"
09/10/2024,"001055","08062186-COSTO IVA CASH-PT-099323326900","D","0002886656","AG. NORTE","0.05","35,039.86"
09/10/2024,"001055","08062186-COSTO OPER CASH-PT-099323326900","D","0002886615","AG. NORTE","0.36","35,039.91"
09/10/2024,"001055","08062109-COSTO IVA CASH-PT-099323326900","D","0002886370","AG. NORTE","0.05","35,040.27"
09/10/2024,"001055","08062109-COSTO OPER CASH-PT-099323326900","D","0002886312","AG. NORTE","0.36","35,040.32"
09/10/2024,"001055","08061998-COSTO IVA CASH-PT-099323326900","D","0002883911","AG. NORTE","0.05","35,040.68"
09/10/2024,"001055","08061998-COSTO OPER CASH-PT-099323326900","D","0002883849","AG. NORTE","0.36","35,040.73"
09/10/2024,"001055","08061758-COSTO IVA CASH-PT-099323326900","D","0002883705","AG. NORTE","0.05","35,041.09"
09/10/2024,"001055","08061758-COSTO OPER CASH-PT-099323326900","D","0002883650","AG. NORTE","0.36","35,041.14"
09/10/2024,"001055","08061432-COSTO IVA CASH-PT-099323326900","D","0002883475","AG. NORTE","0.05","35,041.50"
09/10/2024,"001055","08061432-COSTO OPER CASH-PT-099323326900","D","0002881301","AG. NORTE","0.36","35,041.55"
09/10/2024,"001055","08061250-COSTO IVA CASH-PT-099323326900","D","0002883233","AG. NORTE","0.05","35,041.91"
09/10/2024,"001055","08061250-COSTO OPER CASH-PT-099323326900","D","0002881095","AG. NORTE","0.36","35,041.96"
09/10/2024,"001055","08061136-COSTO IVA CASH-PT-099323326900","D","0002880907","AG. NORTE","0.05","35,042.32"
09/10/2024,"001055","08061136-COSTO OPER CASH-PT-099323326900","D","0002882964","AG. NORTE","0.36","35,042.37"
09/10/2024,"001055","08059186-COSTO IVA CASH-PT-099323326900","D","0002882812","AG. NORTE","0.05","35,042.73"
09/10/2024,"001055","08059186-COSTO OPER CASH-PT-099323326900","D","0002880662","AG. NORTE","0.36","35,042.78"
09/10/2024,"001055","08058412-COSTO IVA CASH-PT-099323326900","D","0002882640","AG. NORTE","0.05","35,043.14"
09/10/2024,"001055","08058412-COSTO OPER CASH-PT-099323326900","D","0002882593","AG. NORTE","0.36","35,043.19"
09/10/2024,"001055","08057487-COSTO IVA CASH-PT-099323326900","D","0002882452","AG. NORTE","0.05","35,043.55"
09/10/2024,"001055","08057487-COSTO OPER CASH-PT-099323326900","D","0002882403","AG. NORTE","0.36","35,043.60"
09/10/2024,"001055","08057090-COSTO IVA CASH-PT-099323326900","D","0002880142","AG. NORTE","0.05","35,043.96"
09/10/2024,"001055","08057090-COSTO OPER CASH-PT-099323326900","D","0002882139","AG. NORTE","0.36","35,044.01"
09/10/2024,"001055","08056641-COSTO IVA CASH-PT-099323326900","D","0002881865","AG. NORTE","0.05","35,044.37"
09/10/2024,"001055","08056641-COSTO OPER CASH-PT-099323326900","D","0002879692","AG. NORTE","0.36","35,044.42"
09/10/2024,"001055","08056286-COSTO IVA CASH-PT-099323326900","D","0002879515","AG. NORTE","0.05","35,044.78"
09/10/2024,"001055","08056286-COSTO OPER CASH-PT-099323326900","D","0002879474","AG. NORTE","0.36","35,044.83"
08/10/2024,"001045","8062271-SINOBALSA SA-PT-514 MEDINA JOSE","C","0057876980","AG. NORTE","1,781.39","35,045.19"
08/10/2024,"001045","8061998-SINOBALSA SA-PT-503 MEDINA JOSE","C","0057876552","AG. NORTE","2,778.00","33,263.80"
08/10/2024,"001045","8062109-SINOBALSA SA-PT-505 MEDINA JOSE","C","0057876074","AG. NORTE","2,634.16","30,485.80"
08/10/2024,"001045","8061758-SINOBALSA SA-PT-518 MEDINA JOSE","C","0057865903","AG. NORTE","2,364.02","27,851.64"
08/10/2024,"001055","8061432-SINOBALSA SA-PT-513 VERA PABLO","D","0051090424","AG. NORTE","2,359.17","25,487.62"
08/10/2024,"001055","8062271-SINOBALSA SA-PT-514 MEDINA JOSE","D","0051083489","AG. NORTE","1,781.39","27,846.79"
08/10/2024,"001055","8061758-SINOBALSA SA-PT-518 MEDINA JOSE","D","0051089311","AG. NORTE","2,364.02","29,628.18"
08/10/2024,"001045","08062742-CONDOREXPLOTAR-PT-099323326900","C","0049345541","AG. NORTE","30,000.00","31,992.20"
08/10/2024,"001055","8062109-SINOBALSA SA-PT-505 MEDINA JOSE","D","0048054506","AG. NORTE","2,634.16","1,992.20"
08/10/2024,"001055","8061998-SINOBALSA SA-PT-503 MEDINA JOSE","D","0048054310","AG. NORTE","2,778.00","4,626.36"
08/10/2024,"001055","8061136-SINOBALSA SA-PT-506 ESTRADA KAT","D","0048054253","AG. NORTE","1,832.30","7,404.36"
08/10/2024,"001055","8062186-SINOBALSA SA-PT-512 GUALPA JAIR","D","0048053621","AG. NORTE","5,545.67","9,236.66"
08/10/2024,"001055","8061250-SINOBALSA SA-PT-504 MORALES ANG","D","0048046419","AG. NORTE","2,303.92","14,782.33"
08/10/2024,"001055","8059186-SINOBALSA SA-PT-498 BENAVIDES J","D","0039230276","AG. NORTE","2,493.66","17,086.25"
08/10/2024,"001055","8058412-SINOBALSA SA-PT-TRANSP 2X40 F10","D","0039230231","AG. NORTE","440.00","19,579.91"
08/10/2024,"001055","8056641-SINOBALSA SA-PT-504 MORALES ANG","D","0039236097","AG. NORTE","2,303.92","20,019.91"
08/10/2024,"001055","8057487-SINOBALSA SA-PT-501 MORALALES A","D","0039230258","AG. NORTE","2,278.39","22,323.83"
08/10/2024,"001055","8055894-SINOBALSA SA-PT-492 BENAVIDES J","D","0039235919","AG. NORTE","2,390.58","24,602.22"
08/10/2024,"001055","8056066-SINOBALSA SA-PT-494 GUALPA JAIR","D","0039235383","AG. NORTE","5,255.56","26,992.80"
08/10/2024,"001055","8056286-SINOBALSA SA-PT-497 MORALES ANG","D","0039235353","AG. NORTE","2,342.52","32,248.36"
08/10/2024,"001055","8057090-SINOBALSA SA-PT-487 GUJILAN JOS","D","0039235256","AG. NORTE","1,960.73","34,590.88"
08/10/2024,"001055","8048759-SINOBALSA SA-PT-DEV LOPEZ TANIA","D","0039229271","AG. NORTE","566.20","36,551.61"
08/10/2024,"001055","8047952-SINOBALSA SA-PT-ANT TECNI POZO","D","0039234447","AG. NORTE","400.00","37,117.81"
07/10/2024,"001055","07979359-COSTO IVA CASH-PT-099323326900","D","0001777192","AG. NORTE","0.05","37,517.81"
07/10/2024,"001055","07979359-COSTO OPER CASH-PT-099323326900","D","0001777155","AG. NORTE","0.36","37,517.86"
07/10/2024,"001055","07979133-COSTO IVA CASH-PT-099323326900","D","0001775976","AG. NORTE","0.05","37,518.22"
07/10/2024,"001055","07979133-COSTO OPER CASH-PT-099323326900","D","0001776018","AG. NORTE","0.36","37,518.27"
07/10/2024,"001055","07969959-COSTO IVA CASH-PT-099323326900","D","0001774855","AG. NORTE","0.05","37,518.63"
07/10/2024,"001055","07969959-COSTO OPER CASH-PT-099323326900","D","0001775718","AG. NORTE","0.36","37,518.68"
07/10/2024,"001055","07968266-COSTO IVA CASH-PT-099323326900","D","0001775515","AG. NORTE","0.05","37,519.04"
07/10/2024,"001055","07968266-COSTO OPER CASH-PT-099323326900","D","0001774549","AG. NORTE","0.36","37,519.09"
07/10/2024,"001055","07968147-COSTO IVA CASH-PT-099323326900","D","0001774370","AG. NORTE","0.32","37,519.45"
07/10/2024,"001055","07968147-COSTO OPER CASH-PT-099323326900","D","0001774334","AG. NORTE","2.14","37,519.77"
07/10/2024,"001055","07968147-COSTO IVA CASH-PT-099323326900","D","0001775105","AG. NORTE","0.05","37,521.91"
07/10/2024,"001055","07968147-COSTO OPER CASH-PT-099323326900","D","0001775036","AG. NORTE","0.36","37,521.96"
07/10/2024,"001055","07961731-COSTO IVA CASH-PT-099323326900","D","0001773874","AG. NORTE","0.05","37,522.32"
07/10/2024,"001055","07961731-COSTO OPER CASH-PT-099323326900","D","0001772898","AG. NORTE","0.36","37,522.37"
07/10/2024,"001055","07961652-COSTO IVA CASH-PT-099323326900","D","0001772730","AG. NORTE","0.05","37,522.73"
07/10/2024,"001055","07961652-COSTO OPER CASH-PT-099323326900","D","0001773613","AG. NORTE","0.36","37,522.78"
07/10/2024,"001055","07961573-COSTO IVA CASH-PT-099323326900","D","0001773411","AG. NORTE","0.05","37,523.14"
07/10/2024,"001055","07961573-COSTO OPER CASH-PT-099323326900","D","0001773375","AG. NORTE","0.36","37,523.19"
07/10/2024,"001055","07961511-COSTO IVA CASH-PT-099323326900","D","0001773192","AG. NORTE","0.05","37,523.55"
07/10/2024,"001055","07961511-COSTO OPER CASH-PT-099323326900","D","0001773139","AG. NORTE","0.36","37,523.60"
07/10/2024,"001055","07961417-COSTO IVA CASH-PT-099323326900","D","0001771970","AG. NORTE","0.05","37,523.96"
07/10/2024,"001055","07961417-COSTO OPER CASH-PT-099323326900","D","0001771924","AG. NORTE","0.36","37,524.01"
07/10/2024,"001055","07961339-COSTO IVA CASH-PT-099323326900","D","0001771716","AG. NORTE","0.05","37,524.37"
07/10/2024,"001055","07961339-COSTO OPER CASH-PT-099323326900","D","0001771654","AG. NORTE","0.36","37,524.42"
07/10/2024,"001055","07960013-COSTO IVA CASH-PT-099323326900","D","0001771485","AG. NORTE","0.11","37,524.78"
07/10/2024,"001055","07960013-COSTO OPER CASH-PT-099323326900","D","0001770514","AG. NORTE","0.76","37,524.89"
07/10/2024,"001055","07959786-COSTO IVA CASH-PT-099323326900","D","0001771280","AG. NORTE","0.11","37,525.65"
07/10/2024,"001055","07959786-COSTO OPER CASH-PT-099323326900","D","0001771225","AG. NORTE","0.76","37,525.76"
07/10/2024,"001055","07948984-COSTO IVA CASH-PT-099323326900","D","0001771067","AG. NORTE","0.05","37,526.52"
07/10/2024,"001055","07948984-COSTO OPER CASH-PT-099323326900","D","0001771010","AG. NORTE","0.36","37,526.57"
07/10/2024,"001055","07948574-COSTO IVA CASH-PT-099323326900","D","0001769815","AG. NORTE","0.05","37,526.93"
07/10/2024,"001055","07948574-COSTO OPER CASH-PT-099323326900","D","0001768826","AG. NORTE","0.36","37,526.98"
04/10/2024,"001045","7968147-SINOBALSA SA-PT-ROL SEPT 2DO","C","0074829074","AG. NORTE","566.20","37,527.34"
04/10/2024,"001055","7978784-SINOBALSA SA-PT-460 MEDINA JOSE","D","0071007056","AG. NORTE","1,986.21","36,961.14"
04/10/2024,"001055","7979359-SINOBALSA SA-PT-493 BENAVIDES J","D","0071006715","AG. NORTE","2,033.82","38,947.35"
04/10/2024,"001055","7979133-SINOBALSA SA-PT-484 LOPEZ DANNY","D","0071005431","AG. NORTE","966.59","40,981.17"
04/10/2024,"001055","7968147-SINOBALSA SA-PT-ROL SEPT 2DO","D","0071004706","AG. NORTE","2,450.60","41,947.76"
04/10/2024,"001055","7969959-SINOBALSA SA-PT-476 ESTRADA KAT","D","0071004259","AG. NORTE","1,570.14","44,398.36"
04/10/2024,"001055","7968266-SINOBALSA SA-PT-SERV PREST FABR","D","0071002565","AG. NORTE","995.00","45,968.50"
04/10/2024,"001330","07960013-SINOBALSA SA        -511 CASTRO","D","0054594638","LA PIAZZA","328.44","46,963.50"
04/10/2024,"001330","07959786-SINOBALSA SA        -511 CASTRO F01","D","0054485543","LA PIAZZA","1,900.00","47,291.94"
04/10/2024,"001055","7961573-SINOBALSA SA-PT-489 CUJILAN JOS","D","0040463440","AG. NORTE","1,634.96","49,191.94"
04/10/2024,"001055","7961731-SINOBALSA SA-PT-458 LOPEZ DANNY","D","0040463439","AG. NORTE","1,079.30","50,826.90"
04/10/2024,"001055","7961652-SINOBALSA SA-PT-495 lopez danny","D","0040459875","AG. NORTE","1,097.97","51,906.20"
04/10/2024,"001055","7961511-SINOBALSA SA-PT-488 CUJILAN JOS","D","0040459741","AG. NORTE","2,528.24","53,004.17"
04/10/2024,"001055","7961417-SINOBALSA SA-PT-483 CUJILAN JOS","D","0040458466","AG. NORTE","2,228.79","55,532.41"
04/10/2024,"001055","7961339-SINOBALSA SA-PT-482 cujilan jos","D","0040457357","AG. NORTE","2,420.49","57,761.20"
04/10/2024,"001055","7948574-SINOBALSA SA-PT-PORTEO TPG 2X40","D","0023123140","AG. NORTE","262.81","60,181.69"
04/10/2024,"001055","7948984-SINOBALSA SA-PT-INTERQUIMIEC","D","0023122475","AG. NORTE","2,517.35","60,444.50"
04/10/2024,"001055","07905294-COSTO IVA CASH-PT-099323326900","D","0002947217","AG. NORTE","0.05","62,961.85"
04/10/2024,"001055","07905294-COSTO OPER CASH-PT-099323326900","D","0002947133","AG. NORTE","0.36","62,961.90"
04/10/2024,"001055","07905268-COSTO IVA CASH-PT-099323326900","D","0002945816","AG. NORTE","0.05","62,962.26"
04/10/2024,"001055","07905268-COSTO OPER CASH-PT-099323326900","D","0002945751","AG. NORTE","0.36","62,962.31"
04/10/2024,"001055","07905256-COSTO IVA CASH-PT-099323326900","D","0002945537","AG. NORTE","0.05","62,962.67"
04/10/2024,"001055","07905256-COSTO OPER CASH-PT-099323326900","D","0002944571","AG. NORTE","0.36","62,962.72"
04/10/2024,"001055","07905252-COSTO IVA CASH-PT-099323326900","D","0002944384","AG. NORTE","0.05","62,963.08"
04/10/2024,"001055","07905252-COSTO OPER CASH-PT-099323326900","D","0002945247","AG. NORTE","0.36","62,963.13"
04/10/2024,"001055","07904320-COSTO IVA CASH-PT-099323326900","D","0002945052","AG. NORTE","0.05","62,963.49"
04/10/2024,"001055","07904320-COSTO OPER CASH-PT-099323326900","D","0002943982","AG. NORTE","0.36","62,963.54"
04/10/2024,"001055","07903961-COSTO IVA CASH-PT-099323326900","D","0002942935","AG. NORTE","1.39","62,963.90"
04/10/2024,"001055","07903961-COSTO OPER CASH-PT-099323326900","D","0002942853","AG. NORTE","9.27","62,965.29"
04/10/2024,"001055","07903961-COSTO IVA CASH-PT-099323326900","D","0002943596","AG. NORTE","0.37","62,974.56"
04/10/2024,"001055","07903961-COSTO OPER CASH-PT-099323326900","D","0002943541","AG. NORTE","2.50","62,974.93"
04/10/2024,"001055","07899511-COSTO IVA CASH-PT-099323326900","D","0002943275","AG. NORTE","0.05","62,977.43"
04/10/2024,"001055","07899511-COSTO OPER CASH-PT-099323326900","D","0002942311","AG. NORTE","0.36","62,977.48"
03/10/2024,"001055","7905252-SINOBALSA SA-PT-507 BENAVIDES J","D","0008094067","AG. NORTE","2,271.55","62,977.84"
03/10/2024,"001055","7905268-SINOBALSA SA-PT-510 LOPEZ DANNY","D","0008081406","AG. NORTE","1,133.07","65,249.39"
03/10/2024,"001055","7905256-SINOBALSA SA-PT-509 LOPEZ DANNY","D","0008080873","AG. NORTE","1,182.17","66,382.46"
03/10/2024,"001055","7905294-SINOBALSA SA-PT-500 MOYAN FERNA","D","0008080631","AG. NORTE","2,513.30","67,564.63"
03/10/2024,"001055","07687157-COSTO IVA CASH-PT-099323326900","D","0003020531","AG. NORTE","0.05","70,077.93"
03/10/2024,"001055","07687157-COSTO OPER CASH-PT-099323326900","D","0003020373","AG. NORTE","0.36","70,077.98"
03/10/2024,"001055","07671806-COSTO IVA CASH-PT-099323326900","D","0003020182","AG. NORTE","0.05","70,078.34"
03/10/2024,"001055","07671806-COSTO OPER CASH-PT-099323326900","D","0003020129","AG. NORTE","0.36","70,078.39"
03/10/2024,"001055","07671609-COSTO IVA CASH-PT-099323326900","D","0003019316","AG. NORTE","0.05","70,078.75"
03/10/2024,"001055","07671609-COSTO OPER CASH-PT-099323326900","D","0003019265","AG. NORTE","0.36","70,078.80"
03/10/2024,"001055","7904320-SINOBALSA SA-PT-490 CAYZA JEYSO","D","0001260329","AG. NORTE","3,467.24","70,079.16"
03/10/2024,"001055","7903961-SINOBALSA SA-PT-ROL SEPT30","D","0001253145","AG. NORTE","8,842.80","73,546.40"
02/10/2024,"001055","7899511-SINOBALSA SA-PT-TERCON TURNOS 2","D","0072431371","AG. NORTE","90.42","82,389.20"
02/10/2024,"001055","7687157-SINOBALSA SA-PT-485 BENAVIDES J","D","0001067446","AG. NORTE","2,288.26","82,479.62"
02/10/2024,"001055","7671609-SINOBALSA SA-PT-491 GUJILAN JOS","D","0001067423","AG. NORTE","2,481.05","84,767.88"
02/10/2024,"001055","7671806-SINOBALSA SA-PT-496 GUJILAN JOS","D","0001068181","AG. NORTE","2,402.27","87,248.93"
01/10/2024,"001055","07752084-COSTO IVA CASH-PT-099323326900","D","0006478844","AG. NORTE","0.05","89,651.20"
01/10/2024,"001055","07752084-COSTO OPER CASH-PT-099323326900","D","0006479399","AG. NORTE","0.36","89,651.25"
